#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ftz	vfl	3229462	3226160	FBpp0081139	FBpp0074576	0	0	0	0	0.090	0.049	0	0.487	0.517
Eip74EF	Hr39	3233573	3229398	FBpp0099825	FBpp0081008	0	0	0	0	0.091	0.058	0	0.482	0.517
da	Su(H)	3237227	3229031	FBpp0304504	FBpp0080261	0	0	0	0	0.044	0	0	0.514	0.516
CG32006	CG7786	3233067	3232167	FBpp0088237	FBpp0086334	0	0	0	0	0	0.100	0	0.485	0.516
Eip78C	br	3236217	3234909	FBpp0297287	FBpp0289656	0	0	0	0	0.103	0	0	0.482	0.515
nmo	Jra	3237518	3232726	FBpp0305425	FBpp0087498	0	0	0	0	0	0.430	0	0.184	0.515
gcm	hkb	3228605	3228182	FBpp0079451	FBpp0078591	0	0	0	0	0	0.476	0	0.114	0.515
Clk	sima	3233515	3231463	FBpp0099478	FBpp0084931	0	0	0	0.559	0.043	0.489	0	0.149	0.515
cic	vfl	3235998	3226160	FBpp0293566	FBpp0074576	0	0	0	0	0.071	0.070	0	0.484	0.515
CG17912	CG11617	3236878	3227801	FBpp0302976	FBpp0077805	0	0	0	0	0.087	0.050	0	0.484	0.514
ey	brk	3233568	3224333	FBpp0099810	FBpp0071007	0	0	0	0	0	0.476	0	0.111	0.514
Dip3	N	3231961	3224059	FBpp0085913	FBpp0070483	0	0	0	0	0	0.476	0	0.111	0.514
pan	Antp	3233954	3229473	FBpp0111569	FBpp0081161	0	0	0	0	0	0.165	0	0.442	0.514
dpn	odd	3232916	3227503	FBpp0087879	FBpp0077246	0	0	0	0	0	0.050	0	0.510	0.514
ewg	ERR	3236529	3227100	FBpp0300529	FBpp0076448	0	0	0	0	0	0	0	0.513	0.513
Clk	shn	3233515	3233266	FBpp0099478	FBpp0089118	0	0	0	0	0	0.480	0	0.103	0.513
Hr78	ftz-f1	3233285	3226294	FBpp0089291	FBpp0074853	0	0	0	0.587	0	0.264	0	0.829	0.513
hkb	slp2	3228182	3227474	FBpp0078591	FBpp0077189	0	0	0	0	0	0.100	0	0.482	0.513
Hand	PHDP	3228715	3224931	FBpp0079662	FBpp0072133	0	0	0	0	0	0.134	0	0.460	0.512
ovo	sv	3235343	3233094	FBpp0291128	FBpp0088366	0	0	0	0	0.053	0	0	0.506	0.512
hth	odd	3229770	3227503	FBpp0081732	FBpp0077246	0	0	0	0	0	0.058	0	0.503	0.512
Mef2	lbe	3232741	3230694	FBpp0087529	FBpp0083490	0	0	0	0	0	0.100	0	0.481	0.512
odd	N	3227503	3224059	FBpp0077246	FBpp0070483	0	0	0	0	0	0.046	0	0.509	0.512
Sox15	cad	3232343	3229371	FBpp0086702	FBpp0080942	0	0	0	0	0	0.070	0	0.497	0.512
sv	Six4	3233094	3227864	FBpp0088366	FBpp0077932	0	0	0	0	0.047	0.050	0	0.503	0.511
foxo	fru	3236007	3235189	FBpp0293589	FBpp0290499	0	0	0	0	0	0.100	0	0.480	0.511
Stat92E	Rabex-5	3233119	3225141	FBpp0088489	FBpp0072557	0	0	0	0	0.058	0.483	0	0.076	0.511
eve	sna	3232718	3229047	FBpp0087478	FBpp0080298	0	0	0	0	0	0	0	0.511	0.511
Abd-B	ems	3230343	3230090	FBpp0082826	FBpp0082326	0	0	0	0.566	0	0.261	0	0.788	0.511
pad	CG12391	3235236	3232653	FBpp0290729	FBpp0087300	0	0	0	0	0.091	0	0	0.484	0.510
foxo	fkh	3236007	3234823	FBpp0293589	FBpp0289487	0	0	0	0.562	0	0.139	0	0.986	0.510
br	Rel	3234909	3233097	FBpp0289656	FBpp0088375	0	0	0	0	0	0.476	0	0.105	0.510
p53	CrebB-17A	3230850	3226027	FBpp0083753	FBpp0074326	0	0	0	0	0	0	0	0.510	0.510
Mef2	hth	3232741	3229770	FBpp0087529	FBpp0081732	0	0	0	0	0.050	0.183	0	0.420	0.510
kay	NfI	3234489	3233062	FBpp0288515	FBpp0088208	0	0	0	0	0	0.052	0	0.504	0.510
Dfd	twi	3229461	3224776	FBpp0081138	FBpp0071864	0	0	0	0	0	0.057	0	0.501	0.509
Usf	Jra	3236619	3232726	FBpp0301043	FBpp0087498	0	0	0	0	0	0	0	0.509	0.509
ey	Sox14	3233568	3224895	FBpp0099810	FBpp0072066	0	0	0	0	0.044	0.109	0	0.470	0.509
Elba2	pita	3227567	3224864	FBpp0077377	FBpp0072021	0	0	0	0	0.091	0	0	0.482	0.509
CG31365	CG12219	3230868	3224282	FBpp0083798	FBpp0070886	0	0	0	0	0.091	0	0	0.483	0.509
sv	eve	3233094	3232718	FBpp0088366	FBpp0087478	0	0	0	0	0.044	0.049	0	0.503	0.509
fkh	sc	3234823	3223853	FBpp0289487	FBpp0070072	0	0	0	0	0	0.064	0	0.496	0.508
en	nau	3232592	3230900	FBpp0087197	FBpp0083863	0	0	0	0	0.050	0	0	0.503	0.508
CTCF	Tbp	3227163	3224643	FBpp0076588	FBpp0071596	0	0	0	0	0.077	0.100	0	0.456	0.508
Kr	Jra	3237497	3232726	FBpp0305365	FBpp0087498	0	0	0	0	0.046	0.138	0	0.450	0.508
Stat92E	vfl	3233119	3226160	FBpp0088489	FBpp0074576	0	0	0	0	0	0.059	0	0.499	0.508
Usf	Myb	3236619	3233299	FBpp0301043	FBpp0089402	0	0	0	0	0	0.046	0	0.505	0.508
hkb	run	3228182	3227366	FBpp0078591	FBpp0076971	0	0	0	0	0.073	0.060	0	0.480	0.507
CG10654	CG8301	3237351	3229683	FBpp0304890	FBpp0081551	0	0	0	0.570	0.061	0.497	0	0	0.507
Dll	Antp	3234768	3229473	FBpp0289353	FBpp0081161	0	0	0	0.595	0.043	0.259	0	0.829	0.507
fkh	eve	3234823	3232718	FBpp0289487	FBpp0087478	0	0	0	0	0	0	0	0.506	0.506
hth	slp1	3229770	3227473	FBpp0081732	FBpp0077188	0	0	0	0	0.053	0.055	0	0.492	0.506
MESR4	jumu	3234088	3229765	FBpp0112003	FBpp0081715	0	0	0	0	0.091	0.183	0	0.389	0.506
HLH54F	bin	3233129	3227177	FBpp0088516	FBpp0076609	0	0	0	0	0.073	0.047	0	0.486	0.506
grn	Stat92E	3234744	3233119	FBpp0289317	FBpp0088489	0	0	0	0	0	0.100	0	0.474	0.506
unpg	slp1	3232800	3227473	FBpp0087667	FBpp0077188	0	0	0	0	0	0.069	0	0.491	0.506
CG8159	Sry-beta	3235153	3231456	FBpp0290412	FBpp0084922	0	0	0	0.615	0.075	0.487	0	0	0.505
dm	cnc	3237064	3236309	FBpp0303995	FBpp0297671	0	0	0	0	0	0.369	0	0.247	0.505
Blimp-1	kn	3237122	3234005	FBpp0304191	FBpp0111722	0	0	0	0	0	0.398	0	0.213	0.505
Mef2	Doc2	3232741	3227009	FBpp0087529	FBpp0076274	0	0	0	0	0	0.058	0	0.496	0.505
cad	odd	3229371	3227503	FBpp0080942	FBpp0077246	0	0	0	0	0	0.050	0	0.501	0.505
sv	slp2	3233094	3227474	FBpp0088366	FBpp0077189	0	0	0	0	0	0.048	0	0.501	0.504
dm	jumu	3237064	3229765	FBpp0303995	FBpp0081715	0	0	0	0	0.090	0.131	0	0.423	0.504
Jra	nau	3232726	3230900	FBpp0087498	FBpp0083863	0	0	0	0	0	0.138	0	0.448	0.504
hth	slp2	3229770	3227474	FBpp0081732	FBpp0077189	0	0	0	0	0.053	0.055	0	0.490	0.504
Antp	caup	3229473	3226705	FBpp0081161	FBpp0075641	0	0	0	0	0	0.070	0	0.489	0.504
grn	gcm	3234744	3228605	FBpp0289317	FBpp0079451	0	0	0	0	0	0	0	0.503	0.503
scrt	dmrt99B	3237490	3231404	FBpp0305342	FBpp0084820	0	0	0	0	0.053	0	0	0.497	0.503
Usf	sima	3236619	3231463	FBpp0301043	FBpp0084931	0	0	0	0	0.049	0.139	0	0.442	0.503
Sp1	pho	3236732	3233074	FBpp0301973	FBpp0088268	0	0	0	0.580	0	0.476	0	0.162	0.503
Doc2	brk	3227009	3224333	FBpp0076274	FBpp0071007	0	0	0	0	0	0	0	0.503	0.503
pros	tll	3235877	3231532	FBpp0293146	FBpp0085071	0	0	0	0	0.056	0.478	0	0.071	0.502
oc	mirr	3237101	3226707	FBpp0304126	FBpp0075643	0	0	0	0	0	0.046	0	0.499	0.502
salr	kni	3236399	3227870	FBpp0297936	FBpp0077941	0	0	0	0	0	0	0	0.501	0.501
kay	Nf-YB	3234489	3229315	FBpp0288515	FBpp0080827	0	0	0	0	0	0.066	0	0.488	0.501
Jra	N	3232726	3224059	FBpp0087498	FBpp0070483	0	0	0	0	0	0	0	0.501	0.501
hkb	D	3228182	3226619	FBpp0078591	FBpp0075488	0	0	0	0	0	0.100	0	0.468	0.501
en	tll	3232592	3231532	FBpp0087197	FBpp0085071	0	0	0	0	0.056	0	0	0.493	0.501
hb	ftz-f1	3229620	3226294	FBpp0081431	FBpp0074853	0	0	0	0	0.052	0.050	0	0.490	0.501
hkb	twi	3228182	3224776	FBpp0078591	FBpp0071864	0	0	0	0	0	0.066	0	0.487	0.501
fkh	sage	3234823	3229639	FBpp0289487	FBpp0081462	0	0	0	0	0.044	0	0	0.499	0.500
ey	lz	3233568	3224470	FBpp0099810	FBpp0071255	0	0	0	0	0	0.055	0	0.493	0.500
lms	org-1	3231761	3224435	FBpp0085536	FBpp0071187	0	0	0	0	0	0.048	0	0.497	0.500
grn	Nf-YB	3234744	3229315	FBpp0289317	FBpp0080827	0	0	0	0	0	0.071	0	0.484	0.500
odd	run	3227503	3227366	FBpp0077246	FBpp0076971	0	0	0	0	0	0.060	0	0.490	0.500
Hsf	Atf3	3233744	3223936	FBpp0110266	FBpp0070234	0	0	0	0	0.043	0.269	0	0.341	0.499
pnr	hth	3230268	3229770	FBpp0082675	FBpp0081732	0	0	0	0	0.057	0.053	0	0.484	0.499
Ubx	slp1	3230325	3227473	FBpp0082793	FBpp0077188	0	0	0	0	0	0.069	0	0.483	0.498
fkh	Mef2	3234823	3232741	FBpp0289487	FBpp0087529	0	0	0	0	0.076	0.160	0	0.405	0.498
abd-A	slp1	3230344	3227473	FBpp0082829	FBpp0077188	0	0	0	0	0	0.069	0	0.483	0.498
Mef2	eve	3232741	3232718	FBpp0087529	FBpp0087478	0	0	0	0	0	0	0	0.498	0.498
ewg	pho	3236529	3233074	FBpp0300529	FBpp0088268	0	0	0	0	0.045	0.048	0	0.492	0.498
tll	twi	3231532	3224776	FBpp0085071	FBpp0071864	0	0	0	0	0	0.055	0	0.489	0.497
bsh	slp1	3233226	3227473	FBpp0088920	FBpp0077188	0	0	0	0	0.056	0.100	0	0.456	0.497
pan	zfh2	3233954	3233047	FBpp0111569	FBpp0088139	0	0	0	0	0.421	0	0	0.167	0.497
sna	Su(H)	3229047	3229031	FBpp0080298	FBpp0080261	0	0	0	0	0	0	0	0.497	0.497
nmo	Dad	3237518	3230349	FBpp0305425	FBpp0082834	0	0	0	0	0.048	0.494	0	0	0.497
sna	z	3229047	3224027	FBpp0080298	FBpp0070419	0	0	0	0	0	0.476	0	0.080	0.497
Dll	Six4	3234768	3227864	FBpp0289353	FBpp0077932	0	0	0	0	0.053	0.100	0	0.457	0.497
CG3407	run	3227480	3227366	FBpp0077204	FBpp0076971	0	0	0	0	0	0.060	0	0.487	0.497
Rel	sc	3233097	3223853	FBpp0088375	FBpp0070072	0	0	0	0	0	0.464	0	0.099	0.497
pnt	ttk	3233173	3231602	FBpp0088658	FBpp0085186	0	0	0	0	0	0	0	0.498	0.497
cad	slp1	3229371	3227473	FBpp0080942	FBpp0077188	0	0	0	0	0	0.052	0	0.490	0.496
cnc	hkb	3236309	3228182	FBpp0297671	FBpp0078591	0	0	0	0	0	0.068	0	0.482	0.496
pnt	cad	3233173	3229371	FBpp0088658	FBpp0080942	0	0	0	0	0	0.048	0	0.492	0.496
Kr	twi	3237497	3224776	FBpp0305365	FBpp0071864	0	0	0	0	0	0.066	0	0.482	0.496
Doc2	caup	3227009	3226705	FBpp0076274	FBpp0075641	0	0	0	0	0	0.049	0	0.492	0.496
oc	Sox15	3237101	3232343	FBpp0304126	FBpp0086702	0	0	0	0	0	0.050	0	0.491	0.495
Elba2	CTCF	3227567	3227163	FBpp0077377	FBpp0076588	0	0	0	0	0.052	0	0	0.490	0.495
lmd	bap	3230853	3230691	FBpp0083757	FBpp0083486	0	0	0	0	0	0.062	0	0.484	0.495
grn	Mef2	3234744	3232741	FBpp0289317	FBpp0087529	0	0	0	0	0.046	0.145	0	0.431	0.495
pnt	dpn	3233173	3232916	FBpp0088658	FBpp0087879	0	0	0	0	0	0	0	0.495	0.495
br	ftz-f1	3234909	3226294	FBpp0289656	FBpp0074853	0	0	0	0	0	0.476	0	0.077	0.495
pnt	Su(H)	3233173	3229031	FBpp0088658	FBpp0080261	0	0	0	0	0	0	0	0.494	0.494
dpn	gsb-n	3232916	3225061	FBpp0087879	FBpp0072363	0	0	0	0	0	0.049	0	0.490	0.494
ems	hb	3230090	3229620	FBpp0082326	FBpp0081431	0	0	0	0	0	0.050	0	0.490	0.494
dm	hth	3237064	3229770	FBpp0303995	FBpp0081732	0	0	0	0	0.044	0.049	0	0.488	0.494
Stat92E	gcm	3233119	3228605	FBpp0088489	FBpp0079451	0	0	0	0	0	0.429	0	0.151	0.494
sv	Sox15	3233094	3232343	FBpp0088366	FBpp0086702	0	0	0	0	0	0.088	0	0.468	0.494
kn	ems	3234005	3230090	FBpp0111722	FBpp0082326	0	0	0	0	0.056	0	0	0.486	0.494
Su(H)	sens	3229031	3226676	FBpp0080261	FBpp0075596	0	0	0	0	0	0.059	0	0.484	0.494
Kr	D	3237497	3226619	FBpp0305365	FBpp0075488	0	0	0	0	0.074	0.100	0	0.441	0.494
tll	sna	3231532	3229047	FBpp0085071	FBpp0080298	0	0	0	0	0	0.062	0	0.482	0.493
tin	abd-A	3230690	3230344	FBpp0083485	FBpp0082829	0	0	0	0.578	0	0.263	0	0.749	0.493
Fer2	cwo	3235295	3229768	FBpp0290923	FBpp0081723	0	0	0	0	0	0.066	0	0.480	0.493
CG15514	M1BP	3231439	3229618	FBpp0084889	FBpp0081428	0	0	0	0	0.060	0	0	0.483	0.493
pan	Jra	3233954	3232726	FBpp0111569	FBpp0087498	0	0	0	0	0	0	0	0.493	0.493
dm	CTCF	3237064	3227163	FBpp0303995	FBpp0076588	0	0	0	0	0	0.049	0	0.489	0.493
Eip75B	cyc	3236322	3226217	FBpp0297726	FBpp0074693	0	0	0	0	0	0.329	0	0.274	0.492
dm	ey	3237064	3233568	FBpp0303995	FBpp0099810	0	0	0	0	0	0.048	0	0.489	0.492
B-H2	acj6	3225971	3225779	FBpp0074203	FBpp0073832	0	0	0	0	0.054	0	0	0.486	0.492
fkh	hth	3234823	3229770	FBpp0289487	FBpp0081732	0	0	0	0	0.054	0.064	0	0.471	0.491
dm	en	3237064	3232592	FBpp0303995	FBpp0087197	0	0	0	0	0	0	0	0.491	0.491
kn	sv	3234005	3233094	FBpp0111722	FBpp0088366	0	0	0	0	0.048	0.104	0	0.452	0.491
Ubx	sc	3230325	3223853	FBpp0082793	FBpp0070072	0	0	0	0	0	0.058	0	0.482	0.491
oc	sens	3237101	3226676	FBpp0304126	FBpp0075596	0	0	0	0	0	0.051	0	0.485	0.491
cyc	schlank	3226217	3224286	FBpp0074693	FBpp0070899	0	0	0	0	0	0	0	0.491	0.491
Hr4	ftz-f1	3237552	3226294	FBpp0305529	FBpp0074853	0	0	0	0.575	0	0.264	0	0.735	0.490
Side	Meics	3229238	3226646	FBpp0080685	FBpp0075533	0	0	0	0	0	0.050	0	0.486	0.490
sv	Su(H)	3233094	3229031	FBpp0088366	FBpp0080261	0	0	0	0	0	0.049	0	0.486	0.490
bsh	D	3233226	3226619	FBpp0088920	FBpp0075488	0	0	0	0	0.050	0.104	0	0.449	0.490
tj	Stat92E	3235279	3233119	FBpp0290883	FBpp0088489	0	0	0	0	0	0.096	0	0.459	0.490
scrt	chn	3237490	3236029	FBpp0305342	FBpp0293744	0	0	0	0	0	0.053	0	0.484	0.490
zfh1	exex	3231529	3227116	FBpp0085063	FBpp0076468	0	0	0	0	0	0	0	0.490	0.490
bap	Abd-B	3230691	3230343	FBpp0083486	FBpp0082826	0	0	0	0.586	0	0.419	0	0.327	0.490
Hr39	gcm	3229398	3228605	FBpp0081008	FBpp0079451	0	0	0	0	0	0	0	0.490	0.490
da	repo	3237227	3230433	FBpp0304504	FBpp0082986	0	0	0	0	0	0.330	0	0.271	0.490
ems	hth	3230090	3229770	FBpp0082326	FBpp0081732	0	0	0	0	0.043	0.273	0	0.326	0.490
CG7786	Kah	3232167	3225094	FBpp0086334	FBpp0072462	0	0	0	0	0	0.049	0	0.485	0.489
Abd-B	pnr	3230343	3230268	FBpp0082826	FBpp0082675	0	0	0	0	0	0.239	0	0.356	0.489
hb	odd	3229620	3227503	FBpp0081431	FBpp0077246	0	0	0	0	0	0	0	0.489	0.489
en	kni	3232592	3227870	FBpp0087197	FBpp0077941	0	0	0	0	0	0	0	0.489	0.489
HLH54F	Doc2	3233129	3227009	FBpp0088516	FBpp0076274	0	0	0	0	0	0.048	0	0.485	0.489
eve	Abd-B	3232718	3230343	FBpp0087478	FBpp0082826	0	0	0	0.593	0	0.239	0	0.816	0.489
CG18619	Meics	3233178	3226646	FBpp0088679	FBpp0075533	0	0	0	0	0	0	0	0.490	0.489
en	twi	3232592	3224776	FBpp0087197	FBpp0071864	0	0	0	0	0.043	0	0	0.488	0.489
bcd	gt	3229474	3224035	FBpp0081168	FBpp0070444	0	0	0	0	0	0.048	0	0.485	0.488
Eip93F	ftz-f1	3234018	3226294	FBpp0111787	FBpp0074853	0	0	0	0	0	0.476	0	0.064	0.488
lz	z	3224470	3224027	FBpp0071255	FBpp0070419	0	0	0	0	0	0.476	0	0.064	0.488
pdm3	CG32006	3235590	3233067	FBpp0292045	FBpp0088237	0	0	0	0	0	0.051	0	0.483	0.488
kn	en	3234005	3232592	FBpp0111722	FBpp0087197	0	0	0	0	0	0	0	0.488	0.488
CG4820	CG31365	3234140	3230868	FBpp0112133	FBpp0083798	0	0	0	0	0.052	0	0	0.483	0.488
Abd-B	phol	3230343	3226979	FBpp0082826	FBpp0076203	0	0	0	0	0	0.049	0	0.484	0.488
TFAM	schlank	3230635	3224286	FBpp0083356	FBpp0070899	0	0	0	0	0	0	0	0.488	0.487
Trl	en	3237459	3232592	FBpp0305260	FBpp0087197	0	0	0	0	0	0	0	0.487	0.487
cad	vfl	3229371	3226160	FBpp0080942	FBpp0074576	0	0	0	0	0	0.050	0	0.483	0.487
Trl	CG7928	3237459	3231482	FBpp0305260	FBpp0084965	0	0	0	0	0	0	0	0.488	0.487
oc	Six4	3237101	3227864	FBpp0304126	FBpp0077932	0	0	0	0	0.051	0.100	0	0.448	0.487
kay	pan	3234489	3233954	FBpp0288515	FBpp0111569	0	0	0	0	0	0	0	0.487	0.487
dsf	oc	3237528	3237101	FBpp0305445	FBpp0304126	0	0	0	0	0.049	0.109	0	0.444	0.487
ss	EcR	3236168	3235496	FBpp0297168	FBpp0291631	0	0	0	0	0	0.071	0	0.470	0.486
Xbp1	Hsf	3236708	3233744	FBpp0301746	FBpp0110266	0	0	0	0	0	0	0	0.486	0.486
Zif	Dll	3235473	3234768	FBpp0291578	FBpp0289353	0	0	0	0	0	0.446	0	0.111	0.486
CG10543	chn	3237342	3236029	FBpp0304845	FBpp0293744	0	0	0	0	0.053	0	0	0.480	0.486
GATAe	gcm	3230267	3228605	FBpp0082672	FBpp0079451	0	0	0	0	0	0	0	0.486	0.486
Eip78C	ftz	3236217	3229462	FBpp0297287	FBpp0081139	0	0	0	0	0	0.050	0	0.482	0.486
abd-A	hb	3230344	3229620	FBpp0082829	FBpp0081431	0	0	0	0	0	0.049	0	0.482	0.486
hb	Antp	3229620	3229473	FBpp0081431	FBpp0081161	0	0	0	0	0	0.049	0	0.482	0.486
eve	gt	3232718	3224035	FBpp0087478	FBpp0070444	0	0	0	0	0	0.050	0	0.482	0.486
tj	Rel	3235279	3233097	FBpp0290883	FBpp0088375	0	0	0	0	0	0.166	0	0.408	0.485
Xbp1	foxo	3236708	3236007	FBpp0301746	FBpp0293589	0	0	0	0	0	0	0	0.485	0.485
ss	caup	3236168	3226705	FBpp0297168	FBpp0075641	0	0	0	0	0.045	0	0	0.483	0.485
Trl	Antp	3237459	3229473	FBpp0305260	FBpp0081161	0	0	0	0	0	0	0	0.486	0.485
bcd	odd	3229474	3227503	FBpp0081168	FBpp0077246	0	0	0	0	0	0.049	0	0.481	0.485
dm	tin	3237064	3230690	FBpp0303995	FBpp0083485	0	0	0	0	0	0	0	0.485	0.485
GATAe	Su(H)	3230267	3229031	FBpp0082672	FBpp0080261	0	0	0	0	0.089	0.054	0	0.451	0.485
fkh	Smox	3234823	3224411	FBpp0289487	FBpp0071140	0	0	0	0	0	0.079	0	0.463	0.485
Usf	maf-S	3236619	3231765	FBpp0301043	FBpp0085544	0	0	0	0	0.046	0.071	0	0.466	0.485
ttk	Su(H)	3231602	3229031	FBpp0085186	FBpp0080261	0	0	0	0	0	0	0	0.486	0.485
CG32779	Crg-1	3224102	3224100	FBpp0070576	FBpp0070574	0	0	0	0	0	0	0	0.486	0.485
CG7786	dmrt93B	3232167	3230660	FBpp0086334	FBpp0083410	0	0	0	0	0	0.048	0	0.482	0.485
grn	Sox15	3234744	3232343	FBpp0289317	FBpp0086702	0	0	0	0	0.046	0.164	0	0.407	0.485
ftz	CG3407	3229462	3227480	FBpp0081139	FBpp0077204	0	0	0	0	0	0.049	0	0.480	0.484
fkh	abd-A	3234823	3230344	FBpp0289487	FBpp0082829	0	0	0	0	0.099	0.103	0	0.413	0.484
Mad	tin	3237271	3230690	FBpp0304648	FBpp0083485	0	0	0	0	0	0.067	0	0.470	0.484
p53	schlank	3230850	3224286	FBpp0083753	FBpp0070899	0	0	0	0	0	0	0	0.484	0.484
eve	lmd	3232718	3230853	FBpp0087478	FBpp0083757	0	0	0	0	0	0.047	0	0.481	0.484
M1BP	CG11723	3229618	3227645	FBpp0081428	FBpp0077524	0	0	0	0	0.050	0	0	0.480	0.484
shn	kni	3233266	3227870	FBpp0089118	FBpp0077941	0	0	0	0	0	0	0	0.483	0.483
CG33557	CG7786	3233317	3232167	FBpp0090974	FBpp0086334	0	0	0	0	0	0	0	0.484	0.483
Eip75B	Hr46	3236322	3235495	FBpp0297726	FBpp0291630	0	0	0	0.630	0.241	0.046	0	0.858	0.483
Hr46	ftz	3235495	3229462	FBpp0291630	FBpp0081139	0	0	0	0	0	0	0	0.484	0.483
GATAe	cad	3230267	3229371	FBpp0082672	FBpp0080942	0	0	0	0	0	0.050	0	0.478	0.483
Trl	eve	3237459	3232718	FBpp0305260	FBpp0087478	0	0	0	0	0	0	0	0.484	0.483
Kr	en	3237497	3232592	FBpp0305365	FBpp0087197	0	0	0	0	0	0	0	0.483	0.483
Trl	M1BP	3237459	3229618	FBpp0305260	FBpp0081428	0	0	0	0	0	0	0	0.483	0.483
Kr	ttk	3237497	3231602	FBpp0305365	FBpp0085186	0	0	0	0	0	0	0	0.484	0.483
jumu	disco	3229765	3225884	FBpp0081715	FBpp0074028	0	0	0	0	0	0	0	0.483	0.483
Mad	sd	3237271	3236737	FBpp0304648	FBpp0301994	0	0	0	0	0	0	0	0.483	0.483
Trl	ftz	3237459	3229462	FBpp0305260	FBpp0081139	0	0	0	0	0	0	0	0.483	0.483
ftz	sna	3229462	3229047	FBpp0081139	FBpp0080298	0	0	0	0	0	0	0	0.483	0.483
ey	fd59A	3233568	3224753	FBpp0099810	FBpp0071809	0	0	0	0	0.089	0.048	0	0.452	0.483
lms	Kah	3231761	3225094	FBpp0085536	FBpp0072462	0	0	0	0	0	0	0	0.483	0.483
salr	brk	3236399	3224333	FBpp0297936	FBpp0071007	0	0	0	0	0	0	0	0.484	0.483
prd	hkb	3228836	3228182	FBpp0079882	FBpp0078591	0	0	0	0	0	0.048	0	0.480	0.483
zen	kni	3229475	3227870	FBpp0081170	FBpp0077941	0	0	0	0	0	0	0	0.483	0.483
da	en	3237227	3232592	FBpp0304504	FBpp0087197	0	0	0	0	0	0	0	0.482	0.482
Abd-B	Elba2	3230343	3227567	FBpp0082826	FBpp0077377	0	0	0	0	0	0	0	0.482	0.482
kni	D	3227870	3226619	FBpp0077941	FBpp0075488	0	0	0	0	0	0	0	0.482	0.482
acj6	lz	3225779	3224470	FBpp0073832	FBpp0071255	0	0	0	0	0	0	0	0.482	0.482
Dp	maf-S	3232414	3231765	FBpp0086853	FBpp0085544	0	0	0	0	0	0	0	0.482	0.482
ovo	Ubx	3235343	3230325	FBpp0291128	FBpp0082793	0	0	0	0	0	0	0	0.482	0.482
Trl	tin	3237459	3230690	FBpp0305260	FBpp0083485	0	0	0	0	0	0	0	0.482	0.482
tin	sna	3230690	3229047	FBpp0083485	FBpp0080298	0	0	0	0	0	0	0	0.482	0.482
Trl	bcd	3237459	3229474	FBpp0305260	FBpp0081168	0	0	0	0	0	0	0	0.482	0.482
Ubx	disco	3230325	3225884	FBpp0082793	FBpp0074028	0	0	0	0	0	0	0	0.482	0.482
ss	bab1	3236168	3225136	FBpp0297168	FBpp0072538	0	0	0	0	0	0	0	0.482	0.482
kni	run	3227870	3227366	FBpp0077941	FBpp0076971	0	0	0	0	0	0	0	0.482	0.482
cnc	ems	3236309	3230090	FBpp0297671	FBpp0082326	0	0	0	0	0	0	0	0.482	0.482
cic	bcd	3235998	3229474	FBpp0293566	FBpp0081168	0	0	0	0	0	0	0	0.481	0.481
CG10654	CG12219	3237351	3224282	FBpp0304890	FBpp0070886	0	0	0	0	0	0	0	0.481	0.481
en	z	3232592	3224027	FBpp0087197	FBpp0070419	0	0	0	0	0	0	0	0.481	0.481
CG10654	CG4820	3237351	3234140	FBpp0304890	FBpp0112133	0	0	0	0	0	0	0	0.481	0.481
Trl	abd-A	3237459	3230344	FBpp0305260	FBpp0082829	0	0	0	0	0	0	0	0.481	0.481
pros	ey	3235877	3233568	FBpp0293146	FBpp0099810	0	0	0	0	0.159	0.106	0	0.365	0.481
foxo	GATAe	3236007	3230267	FBpp0293589	FBpp0082672	0	0	0	0	0	0.143	0	0.419	0.481
cg	en	3234474	3232592	FBpp0288474	FBpp0087197	0	0	0	0	0	0.476	0	0.051	0.481
hth	bab2	3229770	3225135	FBpp0081732	FBpp0072535	0	0	0	0	0	0	0	0.481	0.481
hkb	ftz-f1	3228182	3226294	FBpp0078591	FBpp0074853	0	0	0	0	0	0.437	0	0.117	0.481
grn	Dfd	3234744	3229461	FBpp0289317	FBpp0081138	0	0	0	0	0	0.070	0	0.465	0.481
ttk	kni	3231602	3227870	FBpp0085186	FBpp0077941	0	0	0	0	0	0	0	0.481	0.481
Trl	Elba2	3237459	3227567	FBpp0305260	FBpp0077377	0	0	0	0	0	0	0	0.481	0.481
grn	PHDP	3234744	3224931	FBpp0289317	FBpp0072133	0	0	0	0	0	0	0	0.480	0.480
pad	h	3235236	3233522	FBpp0290729	FBpp0099504	0	0	0	0	0	0.480	0	0	0.480
Med	pnr	3231597	3230268	FBpp0085176	FBpp0082675	0	0	0	0	0.046	0.174	0	0.393	0.480
ttk	sc	3231602	3223853	FBpp0085186	FBpp0070072	0	0	0	0	0	0	0	0.480	0.480
insv	N	3227591	3224059	FBpp0077426	FBpp0070483	0	0	0	0	0.045	0.430	0	0.122	0.480
Hsf	CrebB-17A	3233744	3226027	FBpp0110266	FBpp0074326	0	0	0	0	0.043	0	0	0.479	0.480
cnc	lola	3236309	3233098	FBpp0297671	FBpp0088384	0	0	0	0	0	0	0	0.480	0.480
